geo,flow,product,year,value
africa,autoproducer_chp_plants,coal_and_coal_products,1983,0
africa,autoproducer_chp_plants,coal_and_coal_products,1984,0
africa,autoproducer_chp_plants,coal_and_coal_products,1985,0
africa,autoproducer_chp_plants,coal_and_coal_products,1986,0
africa,autoproducer_chp_plants,coal_and_coal_products,1987,0
africa,autoproducer_chp_plants,coal_and_coal_products,1988,0
africa,autoproducer_chp_plants,coal_and_coal_products,1989,0
africa,autoproducer_chp_plants,coal_and_coal_products,1990,0
africa,autoproducer_chp_plants,coal_and_coal_products,1991,0
africa,autoproducer_chp_plants,coal_and_coal_products,1992,0
africa,autoproducer_chp_plants,coal_and_coal_products,1993,0
africa,autoproducer_chp_plants,coal_and_coal_products,1994,0
africa,autoproducer_chp_plants,coal_and_coal_products,1995,0
africa,autoproducer_chp_plants,coal_and_coal_products,1996,0
africa,autoproducer_chp_plants,coal_and_coal_products,1997,0
africa,autoproducer_chp_plants,coal_and_coal_products,1998,0
africa,autoproducer_chp_plants,coal_and_coal_products,1999,0
africa,autoproducer_chp_plants,coal_and_coal_products,2000,0
africa,autoproducer_chp_plants,coal_and_coal_products,2001,0
africa,autoproducer_chp_plants,coal_and_coal_products,2002,0
africa,autoproducer_chp_plants,coal_and_coal_products,2003,0
africa,autoproducer_chp_plants,coal_and_coal_products,2004,0
africa,autoproducer_chp_plants,coal_and_coal_products,2005,0
africa,autoproducer_chp_plants,coal_and_coal_products,2006,0
africa,autoproducer_chp_plants,coal_and_coal_products,2007,0
africa,autoproducer_chp_plants,coal_and_coal_products,2008,0
africa,autoproducer_chp_plants,coal_and_coal_products,2009,0
africa,autoproducer_chp_plants,coal_and_coal_products,2010,0
africa,autoproducer_chp_plants,coal_and_coal_products,2011,0
africa,autoproducer_chp_plants,coal_and_coal_products,2012,0
africa,autoproducer_chp_plants,coal_and_coal_products,2013,0
africa,autoproducer_chp_plants,coal_and_coal_products,2014,0
africa,autoproducer_chp_plants,coal_and_coal_products,2015,0
africa,autoproducer_chp_plants,coal_and_coal_products,2016,0
africa,autoproducer_chp_plants,coal_and_coal_products,2017,0
africa,autoproducer_electricity_plants,coal_and_coal_products,1971,-1071
africa,autoproducer_electricity_plants,coal_and_coal_products,1972,-978
africa,autoproducer_electricity_plants,coal_and_coal_products,1973,-1059
africa,autoproducer_electricity_plants,coal_and_coal_products,1974,-1105
africa,autoproducer_electricity_plants,coal_and_coal_products,1975,-1635
africa,autoproducer_electricity_plants,coal_and_coal_products,1976,-1727
africa,autoproducer_electricity_plants,coal_and_coal_products,1977,-1740
africa,autoproducer_electricity_plants,coal_and_coal_products,1978,-1768
africa,autoproducer_electricity_plants,coal_and_coal_products,1979,-1870
africa,autoproducer_electricity_plants,coal_and_coal_products,1980,-2056
africa,autoproducer_electricity_plants,coal_and_coal_products,1981,-767
africa,autoproducer_electricity_plants,coal_and_coal_products,1982,-1754
africa,autoproducer_electricity_plants,coal_and_coal_products,1983,-2284
africa,autoproducer_electricity_plants,coal_and_coal_products,1984,-2658
africa,autoproducer_electricity_plants,coal_and_coal_products,1985,-2892
africa,autoproducer_electricity_plants,coal_and_coal_products,1986,-3203
africa,autoproducer_electricity_plants,coal_and_coal_products,1987,-2923
africa,autoproducer_electricity_plants,coal_and_coal_products,1988,-2208
africa,autoproducer_electricity_plants,coal_and_coal_products,1989,-2230
africa,autoproducer_electricity_plants,coal_and_coal_products,1990,-2262
africa,autoproducer_electricity_plants,coal_and_coal_products,1991,-2307
africa,autoproducer_electricity_plants,coal_and_coal_products,1992,-2656
africa,autoproducer_electricity_plants,coal_and_coal_products,1993,-2333
africa,autoproducer_electricity_plants,coal_and_coal_products,1994,-2346
africa,autoproducer_electricity_plants,coal_and_coal_products,1995,-2614
africa,autoproducer_electricity_plants,coal_and_coal_products,1996,-2476
africa,autoproducer_electricity_plants,coal_and_coal_products,1997,-2549
africa,autoproducer_electricity_plants,coal_and_coal_products,1998,-2752
africa,autoproducer_electricity_plants,coal_and_coal_products,1999,-2877
africa,autoproducer_electricity_plants,coal_and_coal_products,2000,-3010
africa,autoproducer_electricity_plants,coal_and_coal_products,2001,-2771
africa,autoproducer_electricity_plants,coal_and_coal_products,2002,-2302
africa,autoproducer_electricity_plants,coal_and_coal_products,2003,-2983
africa,autoproducer_electricity_plants,coal_and_coal_products,2004,-2849
africa,autoproducer_electricity_plants,coal_and_coal_products,2005,-2942
africa,autoproducer_electricity_plants,coal_and_coal_products,2006,-2572
africa,autoproducer_electricity_plants,coal_and_coal_products,2007,-2672
africa,autoproducer_electricity_plants,coal_and_coal_products,2008,-2953
africa,autoproducer_electricity_plants,coal_and_coal_products,2009,-2717
africa,autoproducer_electricity_plants,coal_and_coal_products,2010,-2841
africa,autoproducer_electricity_plants,coal_and_coal_products,2011,-2797
africa,autoproducer_electricity_plants,coal_and_coal_products,2012,-2380
africa,autoproducer_electricity_plants,coal_and_coal_products,2013,-3080
africa,autoproducer_electricity_plants,coal_and_coal_products,2014,-2824
africa,autoproducer_electricity_plants,coal_and_coal_products,2015,-3268
africa,autoproducer_electricity_plants,coal_and_coal_products,2016,-3593
africa,autoproducer_electricity_plants,coal_and_coal_products,2017,-3738
africa,autoproducer_heat_plants,coal_and_coal_products,1971,0
africa,autoproducer_heat_plants,coal_and_coal_products,1972,0
africa,autoproducer_heat_plants,coal_and_coal_products,1973,0
africa,autoproducer_heat_plants,coal_and_coal_products,1974,0
africa,autoproducer_heat_plants,coal_and_coal_products,1975,0
africa,autoproducer_heat_plants,coal_and_coal_products,1976,0
africa,autoproducer_heat_plants,coal_and_coal_products,1977,0
africa,autoproducer_heat_plants,coal_and_coal_products,1978,0
africa,autoproducer_heat_plants,coal_and_coal_products,1979,0
africa,autoproducer_heat_plants,coal_and_coal_products,1980,0
africa,autoproducer_heat_plants,coal_and_coal_products,1981,-138
africa,autoproducer_heat_plants,coal_and_coal_products,1982,-127
africa,autoproducer_heat_plants,coal_and_coal_products,1983,-137
africa,autoproducer_heat_plants,coal_and_coal_products,1984,-139
africa,autoproducer_heat_plants,coal_and_coal_products,1985,-81
africa,autoproducer_heat_plants,coal_and_coal_products,1986,-48
africa,autoproducer_heat_plants,coal_and_coal_products,1987,-60
africa,autoproducer_heat_plants,coal_and_coal_products,1988,-60
africa,autoproducer_heat_plants,coal_and_coal_products,1989,-59
africa,autoproducer_heat_plants,coal_and_coal_products,1990,-63
africa,autoproducer_heat_plants,coal_and_coal_products,1991,-64
africa,autoproducer_heat_plants,coal_and_coal_products,1992,-61
africa,autoproducer_heat_plants,coal_and_coal_products,1993,0
africa,autoproducer_heat_plants,coal_and_coal_products,1994,0
africa,autoproducer_heat_plants,coal_and_coal_products,1995,0
africa,autoproducer_heat_plants,coal_and_coal_products,1996,0
africa,autoproducer_heat_plants,coal_and_coal_products,1997,0
africa,autoproducer_heat_plants,coal_and_coal_products,1998,0
africa,autoproducer_heat_plants,coal_and_coal_products,1999,0
africa,autoproducer_heat_plants,coal_and_coal_products,2000,0
africa,autoproducer_heat_plants,coal_and_coal_products,2001,0
africa,autoproducer_heat_plants,coal_and_coal_products,2002,0
africa,autoproducer_heat_plants,coal_and_coal_products,2003,0
africa,autoproducer_heat_plants,coal_and_coal_products,2004,0
africa,autoproducer_heat_plants,coal_and_coal_products,2005,0
africa,autoproducer_heat_plants,coal_and_coal_products,2006,0
africa,autoproducer_heat_plants,coal_and_coal_products,2007,0
africa,autoproducer_heat_plants,coal_and_coal_products,2008,0
africa,autoproducer_heat_plants,coal_and_coal_products,2009,0
africa,autoproducer_heat_plants,coal_and_coal_products,2010,0
africa,autoproducer_heat_plants,coal_and_coal_products,2011,0
africa,autoproducer_heat_plants,coal_and_coal_products,2012,0
africa,autoproducer_heat_plants,coal_and_coal_products,2013,0
africa,autoproducer_heat_plants,coal_and_coal_products,2014,0
africa,autoproducer_heat_plants,coal_and_coal_products,2015,0
africa,autoproducer_heat_plants,coal_and_coal_products,2016,0
africa,autoproducer_heat_plants,coal_and_coal_products,2017,0
africa,bkb_peat_briquettes_plants,coal_and_coal_products,1971,0
africa,bkb_peat_briquettes_plants,coal_and_coal_products,1972,0
africa,bkb_peat_briquettes_plants,coal_and_coal_products,1973,0
africa,bkb_peat_briquettes_plants,coal_and_coal_products,1974,0
africa,bkb_peat_briquettes_plants,coal_and_coal_products,1975,0
africa,bkb_peat_briquettes_plants,coal_and_coal_products,1976,0
africa,bkb_peat_briquettes_plants,coal_and_coal_products,1977,0
africa,bkb_peat_briquettes_plants,coal_and_coal_products,1978,0
africa,bkb_peat_briquettes_plants,coal_and_coal_products,1979,0
africa,bkb_peat_briquettes_plants,coal_and_coal_products,1980,0
africa,bkb_peat_briquettes_plants,coal_and_coal_products,1981,0
africa,bkb_peat_briquettes_plants,coal_and_coal_products,1982,0
africa,bkb_peat_briquettes_plants,coal_and_coal_products,1983,0
africa,bkb_peat_briquettes_plants,coal_and_coal_products,1984,0
africa,bkb_peat_briquettes_plants,coal_and_coal_products,1985,0
africa,bkb_peat_briquettes_plants,coal_and_coal_products,1986,0
africa,bkb_peat_briquettes_plants,coal_and_coal_products,1987,0
africa,bkb_peat_briquettes_plants,coal_and_coal_products,1988,0
africa,bkb_peat_briquettes_plants,coal_and_coal_products,1989,0
africa,bkb_peat_briquettes_plants,coal_and_coal_products,1990,0
africa,bkb_peat_briquettes_plants,coal_and_coal_products,1991,0
africa,bkb_peat_briquettes_plants,coal_and_coal_products,1992,0
africa,bkb_peat_briquettes_plants,coal_and_coal_products,1993,0
africa,bkb_peat_briquettes_plants,coal_and_coal_products,1994,0
africa,bkb_peat_briquettes_plants,coal_and_coal_products,1995,0
africa,bkb_peat_briquettes_plants,coal_and_coal_products,1996,0
africa,bkb_peat_briquettes_plants,coal_and_coal_products,1997,0
africa,bkb_peat_briquettes_plants,coal_and_coal_products,1998,0
africa,bkb_peat_briquettes_plants,coal_and_coal_products,1999,0
africa,bkb_peat_briquettes_plants,coal_and_coal_products,2000,0
africa,bkb_peat_briquettes_plants,coal_and_coal_products,2001,-2
africa,bkb_peat_briquettes_plants,coal_and_coal_products,2002,-1
africa,bkb_peat_briquettes_plants,coal_and_coal_products,2003,0
africa,bkb_peat_briquettes_plants,coal_and_coal_products,2004,0
africa,bkb_peat_briquettes_plants,coal_and_coal_products,2005,0
africa,bkb_peat_briquettes_plants,coal_and_coal_products,2006,-1
africa,bkb_peat_briquettes_plants,coal_and_coal_products,2007,0
africa,bkb_peat_briquettes_plants,coal_and_coal_products,2008,-2
africa,bkb_peat_briquettes_plants,coal_and_coal_products,2009,-1
africa,bkb_peat_briquettes_plants,coal_and_coal_products,2010,-5
africa,bkb_peat_briquettes_plants,coal_and_coal_products,2011,-1
africa,bkb_peat_briquettes_plants,coal_and_coal_products,2012,-1
africa,bkb_peat_briquettes_plants,coal_and_coal_products,2013,-1
africa,bkb_peat_briquettes_plants,coal_and_coal_products,2014,-1
africa,bkb_peat_briquettes_plants,coal_and_coal_products,2015,0
africa,bkb_peat_briquettes_plants,coal_and_coal_products,2016,-1
africa,bkb_peat_briquettes_plants,coal_and_coal_products,2017,-1
africa,blast_furnaces,coal_and_coal_products,1971,-1565
africa,blast_furnaces,coal_and_coal_products,1972,-1559
africa,blast_furnaces,coal_and_coal_products,1973,-1566
africa,blast_furnaces,coal_and_coal_products,1974,-1725
africa,blast_furnaces,coal_and_coal_products,1975,-1820
africa,blast_furnaces,coal_and_coal_products,1976,-2086
africa,blast_furnaces,coal_and_coal_products,1977,-2252
africa,blast_furnaces,coal_and_coal_products,1978,-2138
africa,blast_furnaces,coal_and_coal_products,1979,-2316
africa,blast_furnaces,coal_and_coal_products,1980,-2103
africa,blast_furnaces,coal_and_coal_products,1981,-2167
africa,blast_furnaces,coal_and_coal_products,1982,-2305
africa,blast_furnaces,coal_and_coal_products,1983,-1925
africa,blast_furnaces,coal_and_coal_products,1984,-2006
africa,blast_furnaces,coal_and_coal_products,1985,-2042
africa,blast_furnaces,coal_and_coal_products,1986,-2149
africa,blast_furnaces,coal_and_coal_products,1987,-2181
africa,blast_furnaces,coal_and_coal_products,1988,-2271
africa,blast_furnaces,coal_and_coal_products,1989,-2034
africa,blast_furnaces,coal_and_coal_products,1990,-1798
africa,blast_furnaces,coal_and_coal_products,1991,-1796
africa,blast_furnaces,coal_and_coal_products,1992,-1471
africa,blast_furnaces,coal_and_coal_products,1993,-1521
africa,blast_furnaces,coal_and_coal_products,1994,-1373
africa,blast_furnaces,coal_and_coal_products,1995,-1258
africa,blast_furnaces,coal_and_coal_products,1996,-1229
africa,blast_furnaces,coal_and_coal_products,1997,-1302
africa,blast_furnaces,coal_and_coal_products,1998,-1205
africa,blast_furnaces,coal_and_coal_products,1999,-1090
africa,blast_furnaces,coal_and_coal_products,2000,-1153
africa,blast_furnaces,coal_and_coal_products,2001,-1148
africa,blast_furnaces,coal_and_coal_products,2002,-1208
africa,blast_furnaces,coal_and_coal_products,2003,-1180
africa,blast_furnaces,coal_and_coal_products,2004,-1266
africa,blast_furnaces,coal_and_coal_products,2005,-1262
africa,blast_furnaces,coal_and_coal_products,2006,-1301
africa,blast_furnaces,coal_and_coal_products,2007,-1271
africa,blast_furnaces,coal_and_coal_products,2008,-1130
africa,blast_furnaces,coal_and_coal_products,2009,-938
africa,blast_furnaces,coal_and_coal_products,2010,-1245
africa,blast_furnaces,coal_and_coal_products,2011,-1094
africa,blast_furnaces,coal_and_coal_products,2012,-1074
africa,blast_furnaces,coal_and_coal_products,2013,-1095
africa,blast_furnaces,coal_and_coal_products,2014,-988
africa,blast_furnaces,coal_and_coal_products,2015,-978
africa,blast_furnaces,coal_and_coal_products,2016,-885
africa,blast_furnaces,coal_and_coal_products,2017,-988
africa,chemical_and_petrochemical,coal_and_coal_products,1971,64
africa,chemical_and_petrochemical,coal_and_coal_products,1972,80
africa,chemical_and_petrochemical,coal_and_coal_products,1973,82
africa,chemical_and_petrochemical,coal_and_coal_products,1974,75
africa,chemical_and_petrochemical,coal_and_coal_products,1975,84
africa,chemical_and_petrochemical,coal_and_coal_products,1976,84
africa,chemical_and_petrochemical,coal_and_coal_products,1977,81
africa,chemical_and_petrochemical,coal_and_coal_products,1978,83
africa,chemical_and_petrochemical,coal_and_coal_products,1979,84
africa,chemical_and_petrochemical,coal_and_coal_products,1980,93
africa,chemical_and_petrochemical,coal_and_coal_products,1981,83
africa,chemical_and_petrochemical,coal_and_coal_products,1982,82
africa,chemical_and_petrochemical,coal_and_coal_products,1983,83
africa,chemical_and_petrochemical,coal_and_coal_products,1984,82
africa,chemical_and_petrochemical,coal_and_coal_products,1985,80
africa,chemical_and_petrochemical,coal_and_coal_products,1986,85
africa,chemical_and_petrochemical,coal_and_coal_products,1987,45
africa,chemical_and_petrochemical,coal_and_coal_products,1988,46
africa,chemical_and_petrochemical,coal_and_coal_products,1989,47
africa,chemical_and_petrochemical,coal_and_coal_products,1990,52
africa,chemical_and_petrochemical,coal_and_coal_products,1991,39
africa,chemical_and_petrochemical,coal_and_coal_products,1992,38
africa,chemical_and_petrochemical,coal_and_coal_products,1993,939
africa,chemical_and_petrochemical,coal_and_coal_products,1994,758
africa,chemical_and_petrochemical,coal_and_coal_products,1995,1076
africa,chemical_and_petrochemical,coal_and_coal_products,1996,1135
africa,chemical_and_petrochemical,coal_and_coal_products,1997,938
africa,chemical_and_petrochemical,coal_and_coal_products,1998,1450
africa,chemical_and_petrochemical,coal_and_coal_products,1999,1013
africa,chemical_and_petrochemical,coal_and_coal_products,2000,1026
africa,chemical_and_petrochemical,coal_and_coal_products,2001,151
africa,chemical_and_petrochemical,coal_and_coal_products,2002,145
africa,chemical_and_petrochemical,coal_and_coal_products,2003,166
africa,chemical_and_petrochemical,coal_and_coal_products,2004,196
africa,chemical_and_petrochemical,coal_and_coal_products,2005,955
africa,chemical_and_petrochemical,coal_and_coal_products,2006,1271
africa,chemical_and_petrochemical,coal_and_coal_products,2007,1190
africa,chemical_and_petrochemical,coal_and_coal_products,2008,1081
africa,chemical_and_petrochemical,coal_and_coal_products,2009,981
africa,chemical_and_petrochemical,coal_and_coal_products,2010,149
africa,chemical_and_petrochemical,coal_and_coal_products,2011,145
africa,chemical_and_petrochemical,coal_and_coal_products,2012,192
africa,chemical_and_petrochemical,coal_and_coal_products,2013,54
africa,chemical_and_petrochemical,coal_and_coal_products,2014,132
africa,chemical_and_petrochemical,coal_and_coal_products,2015,125
africa,chemical_and_petrochemical,coal_and_coal_products,2016,117
africa,chemical_and_petrochemical,coal_and_coal_products,2017,120
africa,chemical_heat_for_electricity_production,coal_and_coal_products,1971,0
africa,chemical_heat_for_electricity_production,coal_and_coal_products,1972,0
africa,chemical_heat_for_electricity_production,coal_and_coal_products,1973,0
africa,chemical_heat_for_electricity_production,coal_and_coal_products,1974,0
africa,chemical_heat_for_electricity_production,coal_and_coal_products,1975,0
africa,chemical_heat_for_electricity_production,coal_and_coal_products,1976,0
africa,chemical_heat_for_electricity_production,coal_and_coal_products,1977,0
africa,chemical_heat_for_electricity_production,coal_and_coal_products,1978,0
africa,chemical_heat_for_electricity_production,coal_and_coal_products,1979,0
africa,chemical_heat_for_electricity_production,coal_and_coal_products,1980,0
africa,chemical_heat_for_electricity_production,coal_and_coal_products,1981,0
africa,chemical_heat_for_electricity_production,coal_and_coal_products,1982,0
africa,chemical_heat_for_electricity_production,coal_and_coal_products,1983,0
africa,chemical_heat_for_electricity_production,coal_and_coal_products,1984,0
africa,chemical_heat_for_electricity_production,coal_and_coal_products,1985,0
africa,chemical_heat_for_electricity_production,coal_and_coal_products,1986,0
africa,chemical_heat_for_electricity_production,coal_and_coal_products,1987,0
africa,chemical_heat_for_electricity_production,coal_and_coal_products,1988,0
africa,chemical_heat_for_electricity_production,coal_and_coal_products,1989,0
africa,chemical_heat_for_electricity_production,coal_and_coal_products,1990,0
africa,chemical_heat_for_electricity_production,coal_and_coal_products,1991,0
africa,chemical_heat_for_electricity_production,coal_and_coal_products,1992,0
africa,chemical_heat_for_electricity_production,coal_and_coal_products,1993,0
africa,chemical_heat_for_electricity_production,coal_and_coal_products,1994,0
africa,chemical_heat_for_electricity_production,coal_and_coal_products,1995,0
africa,chemical_heat_for_electricity_production,coal_and_coal_products,1996,0
africa,chemical_heat_for_electricity_production,coal_and_coal_products,1997,0
africa,chemical_heat_for_electricity_production,coal_and_coal_products,1998,0
africa,chemical_heat_for_electricity_production,coal_and_coal_products,1999,0
africa,chemical_heat_for_electricity_production,coal_and_coal_products,2000,0
africa,chemical_heat_for_electricity_production,coal_and_coal_products,2001,0
africa,chemical_heat_for_electricity_production,coal_and_coal_products,2002,0
africa,chemical_heat_for_electricity_production,coal_and_coal_products,2003,0
africa,chemical_heat_for_electricity_production,coal_and_coal_products,2004,0
africa,chemical_heat_for_electricity_production,coal_and_coal_products,2005,0
africa,chemical_heat_for_electricity_production,coal_and_coal_products,2006,0
africa,chemical_heat_for_electricity_production,coal_and_coal_products,2007,0
africa,chemical_heat_for_electricity_production,coal_and_coal_products,2008,0
africa,chemical_heat_for_electricity_production,coal_and_coal_products,2009,0
africa,chemical_heat_for_electricity_production,coal_and_coal_products,2010,0
africa,chemical_heat_for_electricity_production,coal_and_coal_products,2011,0
africa,chemical_heat_for_electricity_production,coal_and_coal_products,2012,0
africa,chemical_heat_for_electricity_production,coal_and_coal_products,2013,0
africa,chemical_heat_for_electricity_production,coal_and_coal_products,2014,0
africa,chemical_heat_for_electricity_production,coal_and_coal_products,2015,0
africa,chemical_heat_for_electricity_production,coal_and_coal_products,2016,0
africa,chemical_heat_for_electricity_production,coal_and_coal_products,2017,0
africa,coke_ovens,coal_and_coal_products,1971,-1181
africa,coke_ovens,coal_and_coal_products,1972,-1137
africa,coke_ovens,coal_and_coal_products,1973,-1139
africa,coke_ovens,coal_and_coal_products,1974,-1116
africa,coke_ovens,coal_and_coal_products,1975,-1128
africa,coke_ovens,coal_and_coal_products,1976,-1294
africa,coke_ovens,coal_and_coal_products,1977,-1428
africa,coke_ovens,coal_and_coal_products,1978,-1332
africa,coke_ovens,coal_and_coal_products,1979,-1285
africa,coke_ovens,coal_and_coal_products,1980,-1149
africa,coke_ovens,coal_and_coal_products,1981,-891
africa,coke_ovens,coal_and_coal_products,1982,-1246
africa,coke_ovens,coal_and_coal_products,1983,-1463
africa,coke_ovens,coal_and_coal_products,1984,-1367
africa,coke_ovens,coal_and_coal_products,1985,-1329
africa,coke_ovens,coal_and_coal_products,1986,-1531
africa,coke_ovens,coal_and_coal_products,1987,-1539
africa,coke_ovens,coal_and_coal_products,1988,-1455
africa,coke_ovens,coal_and_coal_products,1989,-1582
africa,coke_ovens,coal_and_coal_products,1990,-1370
africa,coke_ovens,coal_and_coal_products,1991,-1455
africa,coke_ovens,coal_and_coal_products,1992,-1613
africa,coke_ovens,coal_and_coal_products,1993,-1198
africa,coke_ovens,coal_and_coal_products,1994,-965
africa,coke_ovens,coal_and_coal_products,1995,-954
africa,coke_ovens,coal_and_coal_products,1996,-829
africa,coke_ovens,coal_and_coal_products,1997,-954
africa,coke_ovens,coal_and_coal_products,1998,-870
africa,coke_ovens,coal_and_coal_products,1999,-726
africa,coke_ovens,coal_and_coal_products,2000,-742
africa,coke_ovens,coal_and_coal_products,2001,-268
africa,coke_ovens,coal_and_coal_products,2002,-805
africa,coke_ovens,coal_and_coal_products,2003,-738
africa,coke_ovens,coal_and_coal_products,2004,-496
africa,coke_ovens,coal_and_coal_products,2005,-1219
africa,coke_ovens,coal_and_coal_products,2006,-875
africa,coke_ovens,coal_and_coal_products,2007,-1274
africa,coke_ovens,coal_and_coal_products,2008,-1449
africa,coke_ovens,coal_and_coal_products,2009,-1204
africa,coke_ovens,coal_and_coal_products,2010,-998
africa,coke_ovens,coal_and_coal_products,2011,-853
africa,coke_ovens,coal_and_coal_products,2012,-852
africa,coke_ovens,coal_and_coal_products,2013,-906
africa,coke_ovens,coal_and_coal_products,2014,-825
africa,coke_ovens,coal_and_coal_products,2015,-826
africa,coke_ovens,coal_and_coal_products,2016,-791
africa,coke_ovens,coal_and_coal_products,2017,-815
africa,commercial_and_public_services,coal_and_coal_products,1971,829
africa,commercial_and_public_services,coal_and_coal_products,1972,912
africa,commercial_and_public_services,coal_and_coal_products,1973,929
africa,commercial_and_public_services,coal_and_coal_products,1974,956
africa,commercial_and_public_services,coal_and_coal_products,1975,1010
africa,commercial_and_public_services,coal_and_coal_products,1976,993
africa,commercial_and_public_services,coal_and_coal_products,1977,865
africa,commercial_and_public_services,coal_and_coal_products,1978,938
africa,commercial_and_public_services,coal_and_coal_products,1979,857
africa,commercial_and_public_services,coal_and_coal_products,1980,905
africa,commercial_and_public_services,coal_and_coal_products,1981,1015
africa,commercial_and_public_services,coal_and_coal_products,1982,948
africa,commercial_and_public_services,coal_and_coal_products,1983,919
africa,commercial_and_public_services,coal_and_coal_products,1984,1163
africa,commercial_and_public_services,coal_and_coal_products,1985,1073
africa,commercial_and_public_services,coal_and_coal_products,1986,910
africa,commercial_and_public_services,coal_and_coal_products,1987,833
africa,commercial_and_public_services,coal_and_coal_products,1988,949
africa,commercial_and_public_services,coal_and_coal_products,1989,1052
africa,commercial_and_public_services,coal_and_coal_products,1990,1099
africa,commercial_and_public_services,coal_and_coal_products,1991,1194
africa,commercial_and_public_services,coal_and_coal_products,1992,1182
africa,commercial_and_public_services,coal_and_coal_products,1993,1404
africa,commercial_and_public_services,coal_and_coal_products,1994,1299
africa,commercial_and_public_services,coal_and_coal_products,1995,1163
africa,commercial_and_public_services,coal_and_coal_products,1996,1011
africa,commercial_and_public_services,coal_and_coal_products,1997,1049
africa,commercial_and_public_services,coal_and_coal_products,1998,784
africa,commercial_and_public_services,coal_and_coal_products,1999,685
africa,commercial_and_public_services,coal_and_coal_products,2000,732
africa,commercial_and_public_services,coal_and_coal_products,2001,983
africa,commercial_and_public_services,coal_and_coal_products,2002,1209
africa,commercial_and_public_services,coal_and_coal_products,2003,1361
africa,commercial_and_public_services,coal_and_coal_products,2004,1485
africa,commercial_and_public_services,coal_and_coal_products,2005,1646
africa,commercial_and_public_services,coal_and_coal_products,2006,1950
africa,commercial_and_public_services,coal_and_coal_products,2007,2478
africa,commercial_and_public_services,coal_and_coal_products,2008,2681
africa,commercial_and_public_services,coal_and_coal_products,2009,2643
africa,commercial_and_public_services,coal_and_coal_products,2010,1115
africa,commercial_and_public_services,coal_and_coal_products,2011,1209
africa,commercial_and_public_services,coal_and_coal_products,2012,1952
africa,commercial_and_public_services,coal_and_coal_products,2013,2021
